124,521986540151799808,superhotchilli1,$XPL - Xplorer PLC Result of AGM http://t.co/2fPx1qbedE,$XPL,Tue Oct 14 11:31:03 +0000 2014
125,520603549843996672,bnkinvest,$XPL Crosses Critical Technical Indicator #gold #silver #metals http://t.co/vs86KyHFhL,$XPL,Fri Oct 10 15:55:33 +0000 2014
126,519868837165273088,superhotchilli1,$XPL - Xplorer PLC Holding(s) in Company http://t.co/FxAjCPfun8,$XPL,Wed Oct 08 15:16:04 +0000 2014
127,522480553065725952,Covestor,3 reasons to consider firing your fund manager: http://t.co/sIFAR1feux  #personalfinance $JNS #mutualfunds http://t.co/GQqyn7i4Zi,$JNS,Wed Oct 15 20:14:05 +0000 2014
128,522454846746537984,StockMktRocket,$JNS Janus Capital Group To Buy Parent Of ETF Provider VelocityShares http://t.co/KekoMjOxWu,$JNS,Wed Oct 15 18:31:56 +0000 2014
129,522428552827138048,angelin_guraj,May have just found my next $JNS thats been paying me these past couple of weeks: $EXXI,$JNS,Wed Oct 15 16:47:27 +0000 2014
130,522402415728136192,TheGekkoWire,and just like that. 12.90 low. congrats if you held the short. i didn't $jns,$JNS,Wed Oct 15 15:03:36 +0000 2014
131,522383407599611904,DavisLaka,Closed $JNS short at 13.00$ primary objective. Perfect trade.,$JNS,Wed Oct 15 13:48:04 +0000 2014
132,522378779965263872,DavisLaka,"@aebolsa Me puse corto en $JNS hace unos dias, +10% y sigue la tendencia bajista clara. Aunq no merece la pena ntrar ahora x el soport n 13€",$JNS,Wed Oct 15 13:29:41 +0000 2014
133,522127239903993856,angelin_guraj,"How I've nailed $WRES and $JNS. If it opens low I buy with LOD risk, opens high, short with HOD risk. By far better trades than Ebola hypes",$JNS,Tue Oct 14 20:50:09 +0000 2014
134,522065187483185152,micenter,Janus Capital Group $JNS Trading Near $13.01 Support Level ( http://t.co/q55U1RS016 ),$JNS,Tue Oct 14 16:43:34 +0000 2014
135,522061231612784642,AmericanBanking,Janus Capital Group Rating Reiterated by Bank of America $JNS http://t.co/QQx28lKIcm,$JNS,Tue Oct 14 16:27:51 +0000 2014
136,522059993504575488,intercooleronli,Janus Capital Group Given “Neutral” Rating at Bank of America $JNS http://t.co/Qzg1rKul6z,$JNS,Tue Oct 14 16:22:56 +0000 2014
137,519907885737062400,tradePilot,"Consumer #Stocks Breaking Out On STRONG 150%+ Avg-Volume: $YUM $REMY $LAKE (click ""View"" Live Update) http://t.co/C1Lz6YyaC8",$REMY,Wed Oct 08 17:51:14 +0000 2014
138,522073284544712704,SeekingAlpha,"ETF Stats For September 2014 - Count At 1,650 http://t.co/yIRA8jrWW6 $IFSM $TWM $MBSD $FTLS $LDRI $RORO $RODI $DIVC $TOFR $BSJL $BSJM",$MBSD,Tue Oct 14 17:15:45 +0000 2014
139,522492128837267456,Patrick97398715,#SENTISHIFTUP $ACI $SWN $DPZ $VSLR $JNJ $ANR $HLF $NEWS $T $RAX #quantheta,$JNJ,Wed Oct 15 21:00:05 +0000 2014
140,522487187875848193,RF_Jenkins,RT @YahooFinance: Stock Repair Strategy for Johnson &amp; Johnson http://t.co/cfKTV5rcp4 via @harmongreg $JNJ,$JNJ,Wed Oct 15 20:40:27 +0000 2014
141,522481111868252160,thestevo13,RT @YahooFinance: Stock Repair Strategy for Johnson &amp; Johnson http://t.co/cfKTV5rcp4 via @harmongreg $JNJ,$JNJ,Wed Oct 15 20:16:18 +0000 2014
