,text,day,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
304,"['$ANET', 'never', 'got', 'some', 'action', 'with', 'the', 'rest', 'of', 'the', 'market', 'today', 'falling', 'out', 'of', 'bed', 'a', 'bit', 'here', 'now']",T,2014-10-28,16:47:48,Z,28515339,ANET,[u'suggested'],17539,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
305,"['$FB', 'One', 'scary', 'weekly', 'chart', 'when', 'price', 'breaks', 'out', 'a', 'week', 'before', 'Earnings']",T,2014-10-28,16:46:10,Z,28515228,FB,[u'suggested'],17946,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
306,"['$TSLA', 'up', '7', 'Spat', 'with', 'WSJ', 'is', 'interesting', 'Musk-Murdoch', 'feud', 'Fun', 'fact', '$TSLA', 'market', 'value', 'more', 'than', '3X', 'higher', 'than', 'WSJ', 'publisher', '$NWSA']",T,2014-10-28,16:46:03,Z,28515225,NWSA,"[u'suggested', u'official']",14655,23887,,[],Novice,Long Term Investor,lamonicabuzz
307,"['Foes', 'want', 'probe', 'but', 'antitrust', 'law', 'favors', 'Amazon', 'reports', '@greene', '$AMZN']",T,2014-10-28,16:45:51,Z,28515210,AMZN,"[u'suggested', u'official']",1354,81880,,[],,,ampressman
308,"['$ibb', 'never', 'made', 'new', 'highsbut', 'who', 'wants', 'to', 'get', 'short', 'biotrch', 'with', '$GILD', 'the', 'bear', 'hunter', 'reporting', 'tonight']",T,2014-10-28,16:45:50,Z,28515206,GILD,"[u'suggested', u'official']",1323,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
309,"['great', 'continuation', 'float', 'today', 'in', '$bwld']",T,2014-10-28,16:45:08,Z,28515163,BWLD,[u'suggested'],24115,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
310,"['$PHK', 'Ivascyn', 'and', 'Company', 'Try', 'to', 'Calm', 'PIMCO', 'Clients', 'with', 'Team', 'Approach', '$BONDS']",T,2014-10-28,16:44:29,Z,28515123,PHK,"[u'suggested', u'official']",155,410488,,[],,,Institutional_Investor
311,"['Looking', 'Both', 'Ways', 'in', 'Panera', 'Bread', '$PNRA', 'Options']",T,2014-10-28,16:43:41,Z,28515077,PNRA,"[u'suggested', u'official']",29465,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
312,"['$RIG', 'beginning', 'to', 'base', 'one', 'of', 'the', 'ugliest', 'long', 'term', 'charts', 'out', 'there']",T,2014-10-28,16:43:41,Z,28515078,RIG,[u'suggested'],17785,183348,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Swing Trader,Vconomics
313,"['$QQQ', 'breaks', 'this', '9940-50', 'area', 'some', 'air', 'below', 'to', '99']",T,2014-10-28,16:43:09,Z,28515049,QQQ,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
314,"['There', 'is', 'no', 'way', 'the', 'new', 'HQ', 'gets', 'built', 'on', '$100', 'mm', 'budget', 'within', '2', 'year', 'schedule', 'Not', 'for', 'a', '1st', 'time', 'developer', 'wdistractions', '$OSTK']",T,2014-10-28,16:43:07,Z,28515044,OSTK,"[u'suggested', u'official']",2766,16212,Fundamental,"[u'Equities', u'Options']",Professional,,The_Analyst
315,"['$ZCF', '2', 'to', 'red', 'now', 'NotGood']",T,2014-10-28,16:42:18,Z,28514996,ZC_F,[u'suggested'],3195,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
316,"['Short', '14', 'lot', '$IWM', '@', '113', 'Stop', 'is', 'ST', 'down', 'trend', 'line', 'Risking', '175', 'to', 'possibly', 'make', '3']",T,2014-10-28,16:42:07,Z,28514985,IWM,[u'suggested'],24770,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
317,"['$PCL', 'craters', 'at', 'resistance', 'perhaps', 're', 'shaky', 'er', 'via', '@CapitalCube']",T,2014-10-28,16:41:51,Z,28514972,PCL,[u'suggested'],4688,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
318,"['$GOOGL', 'I', '39ve', 'to', 'say', 'not', 'acting', 'the', 'best', 'today']",T,2014-10-28,16:41:19,Z,28514948,GOOGL,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
319,"['Nearly', '280', 'million', 'travelers', 'use', '$TRIP', 'each', 'month', 'more', 'than', 'the', 'who', 'use', '$TWTR']",T,2014-10-28,16:40:35,Z,28514906,TWTR,[u'suggested'],30824,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
320,"['ill', 'bid', 'on', '$uco', 'gt', '8150', 'in', '$CLf', 'who', 'knows', 'though']",T,2014-10-28,16:38:07,Z,28514787,CL_F,"[u'suggested', u'official']",1321,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
321,"['$TRIP', 'to', 'personalize', 'data', 'for', 'travelers', 'will', 'now', 'automatically', 'customize', 'results', 'for', 'users']",T,2014-10-28,16:37:32,Z,28514757,TRIP,[u'suggested'],30824,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
322,"['@ajackson', 'Yeah', 'ain', '39t', 'it', 'More', 'bearish', '$XLE', 'action', 'today', 'but', 'who', 'knows', 'Cowboys', 'are', 'cowboys']",T,2014-10-28,16:37:29,Z,28514753,XLE,[u'suggested'],3195,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
323,"['@esignalchannel', '$SMH', 'daily', 'pricing', 'looking', 'to', 'have', 'an', 'error', 'can', 'you', 'check', 'without', 'me', 'having', 'to', 'fill', 'out', 'a', 'form']",T,2014-10-28,16:36:52,Z,28514719,SMH,"[u'suggested', u'official']",23381,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
324,"['Now', 'what', 'thecontrariancorner', 'by', 'Kevin', 'Ferry', '$MACRO']",T,2014-10-28,16:36:47,Z,28514715,MACRO,[u'suggested'],8413,5485,Technical,[u'Futures'],Professional,Day Trader,tradingpoints
325,"['it', 'feels', 'like', 'a', 'bottom', 'in', 'oil', '$clf', '$uso', '$uco']",T,2014-10-28,16:36:30,Z,28514702,CL_F,"[u'suggested', u'official']",1323,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
326,"['The', '@Estimize', 'consensus', 'better', 'represents', 'true', 'market', 'expectations', 'the', 'stock', 'has', 'baked', 'in', 'those', '$FB', 'numbers', 'already']",T,2014-10-28,16:34:01,Z,28514545,FB,"[u'suggested', u'official']",7557,78,Momentum,[u'Equities'],Professional,Swing Trader,LDrogen
327,"['@donareed', 'This', 'is', 'an', 'outright', 'lie', 'the', 'word', 'quotDeletions', 'quot', 'is', 'not', 'in', 'the', '20F', 'But', 'I', 'don', '39t', 'expect', 'less', 'from', '$NQ', 'longs']",T,2014-10-28,16:33:46,Z,28514525,NQ,"[u'suggested', u'official']",26465,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
328,"['Lunch', 'Daily', '$ung', 'quick', 'looker', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",T,2014-10-28,16:33:41,Z,28514522,UNG,[u'suggested'],24112,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
329,"['Remember', 'when', 'using', '@Estimize', 'data', 'just', 'bec', 'Estimize', 'Consensus', 'is', 'gt', 'Wall', 'Street', 'doesn', '39t', 'mean', 'go', 'long', 'through', 'rpt', '$FB']",T,2014-10-28,16:33:23,Z,28514494,FB,"[u'suggested', u'official']",7557,78,Momentum,[u'Equities'],Professional,Swing Trader,LDrogen
330,"['Post', 'quotMr', 'October', 'quot', 'living', 'up', 'to', 'clutch', 'month', 'reputation', 'via', '@YahooFinance', '$DIA', '$SPY']",T,2014-10-28,16:32:43,Z,28514453,DIA,"[u'suggested', u'official']",11662,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
331,"['Some', 'of', 'these', 'monthly', 'candlesticks', 'are', 'very', 'impressive', '$SPX', '$RUT', '$COMPQ']",T,2014-10-28,16:32:39,Z,28514448,COMPQ,[u'suggested'],24770,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
332,"['I', 'dont', 'want', 'my', 'e-tailer', 'company', 'trying', 'its', 'hand', 'at', 'real', 'estate', 'developmentproperty', 'management', 'Outright', 'insane', 'idea', 'but', 'Byrne', '$OSTK']",T,2014-10-28,16:32:19,Z,28514428,OSTK,"[u'suggested', u'official']",2766,16212,Fundamental,"[u'Equities', u'Options']",Professional,,The_Analyst
333,"['quot', '@venkysrinivasan', 'quot', '@1nvestor', 'Nov', '$170', 'Straddle', 'in', 'Panera', 'is', 'pricing', 'in', 'a', '$11', 'move', 'into', 'Earnings', 'AMC', '$PNRA', 'quot', 'quot']",T,2014-10-28,16:31:48,Z,28514381,PNRA,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
334,"['How', 'Charles', 'Schwab', 'Is', 'Taking', 'The', 'Next', 'Logical', 'Step', 'In', 'ETF', 'Portfolios', 'via', '@nasdaq', '$SPY', '$SCHX', '$VV', '$ITOT']",T,2014-10-28,16:31:16,Z,28514339,SPY,"[u'suggested', u'official']",1184,228938,Technical,"[u'Equities', u'Bonds']",Professional,Position Trader,fabiancapital
335,"['Nov', '$170', 'Straddle', 'in', 'Panera', 'is', 'pricing', 'in', 'a', '$11', 'move', 'into', 'Earnings', 'AMC', '$PNRA']",T,2014-10-28,16:31:11,Z,28514332,PNRA,"[u'suggested', u'official']",29454,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
336,"['Going', 'over', '$OSTK', '8k', 'for', 'new', 'HQ', 'loan', 'Got', 'way', 'lower', 'initial', 'LTV', 'or', 'V', 'at', 'least', 'than', 'projected', 'lower', 'interest', 'rate', 'too', 'Still', 'dumb', 'idea']",T,2014-10-28,16:30:53,Z,28514314,OSTK,"[u'suggested', u'official']",2766,16212,Fundamental,"[u'Equities', u'Options']",Professional,,The_Analyst
337,"['$YHOO', 'Congrats', 'longs', 'Nobody', 'cares', 'it', 'owns', 'That', 'bullish']",T,2014-10-28,16:30:40,Z,28514300,YHOO,"[u'suggested', u'official']",87357,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
338,"['$iyt', 'all', 'timers', 'today', 'rail', 'airlines', 'amp', 'autos']",T,2014-10-28,16:29:36,Z,28514238,IYT,[u'suggested'],24112,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
339,"['IBM', '$IBM', 'board', 'authorises', 'USD', '5bln', 'for', 'stock', 'buyback', 'and', 'sets', 'regular', 'quarterly', 'cash', 'dividend', 'of', 'USD', '110', 'per', 'share']",T,2014-10-28,16:29:14,Z,28514226,IBM,"[u'suggested', u'official']",35910,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
340,"['quot', '@StreetInsider', 'IBM', '$IBM', 'Approves', '$5', 'B', 'Buyback', 'Plan', 'Declares', 'Qtr', 'Dividend', 'quot']",T,2014-10-28,16:27:31,Z,28514119,IBM,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
341,"['IBM', '$IBM', 'Approves', '$5', 'B', 'Buyback', 'Plan', 'Declares', 'Qtr', 'Dividend']",T,2014-10-28,16:27:12,Z,28514102,IBM,"[u'suggested', u'official']",48249,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
342,"['$VDSI', 'intraday', 'momo', 'setup']",T,2014-10-28,16:26:40,Z,28514066,VDSI,[u'suggested'],29654,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
343,"['US', 'regular', 'gasoline', 'prices', 'dollars', '1990', '2014', 'via', '@MatthewPhillips', '$USO', '$CLF', '$MACRO']",T,2014-10-28,16:26:27,Z,28514054,CL_F,[u'suggested'],29861,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
344,"['We', 'stop', 'at', 'pancakes', 'house', 'IHOP', 'and', 'Applebee', '39s', 'owner', '$DIN', 'up', '4', 'on', 'solid', 'earnings', 'and', 'dividend', 'increase', 'rootytootyfreshnfruity']",T,2014-10-28,16:26:27,Z,28514053,DIN,"[u'suggested', u'official']",14655,23887,,[],Novice,Long Term Investor,lamonicabuzz
345,"['Could', 'see', 'some', 'resistance', 'around', 'the', '1976-8', 'level', 'on', '$SPX']",T,2014-10-28,16:25:04,Z,28513953,SPX,"[u'suggested', u'official']",2202,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
346,"['quot', '@1nvestor', 'Oct', '31w', '$80', 'Straddle', 'is', 'pricing', 'a', '$6', 'move', 'for', 'Earnings', 'AMC', 'in', 'Facebook', '$FB', 'quot']",T,2014-10-28,16:24:32,Z,28513917,FB,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
347,"['Oct', '31w', '$80', 'Straddle', 'is', 'pricing', 'a', '$6', 'move', 'for', 'Earnings', 'AMC', 'in', 'Facebook', '$FB']",T,2014-10-28,16:24:10,Z,28513893,FB,"[u'suggested', u'official']",29454,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
348,"['Why', 'A', 'Japanese', 'Telecom', 'Giant', 'Invested', 'Almost', '$1', 'Billion', 'In', 'Two', 'Indian', 'Startups', 'Today', '$SFTBY']",T,2014-10-28,16:23:22,Z,28513857,SFTBY,"[u'suggested', u'official']",312,296805,,[],,,TalkMarkets
349,"['$iytare', 'the', 'trannies', 'really', 'at', 'an', 'all', 'time', 'high']",T,2014-10-28,16:23:08,Z,28513845,IYT,[u'suggested'],24670,1397,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Day Trader,christopherbrecher
350,"['Small', 'Caps', 'looking', 'to', 'regain', 'control', 'of', 'that', '10-12', 'month', 'moving', 'averages', '$spy', '$qqq', '$dia', '$IWM']",T,2014-10-28,16:22:58,Z,28513832,DIA,"[u'suggested', u'official']",1181,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
351,"['$endp', 'excellent', 'recovery', 'rally', 'back', 'up', 'will', 'maintain', 'my', '25', 'base', 'position', 'from', 'here']",T,2014-10-28,16:22:43,Z,28513814,ENDP,[u'suggested'],24112,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
352,"['quot', '@BeckyHiu', 'Wow', '$CMG', 'bullet', 'up', 'HOD', 'nice', 'quot']",T,2014-10-28,16:21:47,Z,28513756,CMG,[u'suggested'],24112,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
353,"['Wow', '$CMG', 'bullet', 'up', 'HOD', 'nice']",T,2014-10-28,16:21:33,Z,28513735,CMG,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
354,"['quot', '@BeckyHiu', '$MDXG', 'all', 'timers', 'today', 'Whee', 'quot']",T,2014-10-28,16:21:01,Z,28513705,MDXG,[u'suggested'],24112,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
355,"['$PBPB', 'Long', 'setup', '28', 'shorted', 'EPS', 'due', '1104']",T,2014-10-28,16:19:58,Z,28513647,PBPB,[u'suggested'],17630,17668,Technical,[u'Equities'],Intermediate,Swing Trader,ToddinFL
356,"['$GPRO', 'Only', 'TL', 'im', 'watching', 'here', 'Should', 'continue', 'to', 'trade', 'under']",T,2014-10-28,16:19:20,Z,28513596,GPRO,[u'suggested'],17945,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
357,"['$MDXG', 'all', 'timers', 'today', 'Whee']",T,2014-10-28,16:18:17,Z,28513533,MDXG,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
358,"['$LMT', 'after', 'opening', 'at', 'an', 'all', 'time', 'high', 'it', 'remaims', 'up', 'but', 'has', 'pulled', 'back', 'some', 'aerospace', 'defense']",T,2014-10-28,16:17:50,Z,28513503,LMT,[u'suggested'],4688,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
359,"['NEW', 'POST', 'Five', 'Stocks', 'Worth', 'Observing', 'Today', '$MDXG', '$RHI', '$TUES', '$TTM', '$WCN']",T,2014-10-28,16:17:29,Z,28513473,TUES,[u'suggested'],22921,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
360,"['If', 'you', 'are', 'in', 'Qiwi', 'time', 'to', 'get', 'out', 'and', 'take', '10', 'profit', 'in', '2', 'days', 'Do', 'that', 'everyday', 'and', 'your', 'annualized', 'return', 'is', 'roughly', '1825', '$QIWI', '$spy']",T,2014-10-28,16:17:18,Z,28513459,SPY,"[u'suggested', u'official']",1184,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
361,"['A', 'low', 'boundary', 'break', 'for', '$AUDUSD', 'but', 'not', 'a', 'full', 'breakout', 'Trend', 'awaits', 'the', 'FOMC']",T,2014-10-28,16:16:46,Z,28513424,AUDUSD,"[u'suggested', u'official']",8911,86846,Fundamental,[u'Forex'],Professional,Swing Trader,johnkicklighter
362,"['Building', 'a', 'personal', 'margin', 'of', 'safety', 'Abnormal', 'Returns', '$STUDY']",T,2014-10-28,16:16:19,Z,28513380,STUDY,"[u'suggested', u'official']",18706,103808,Value,"[u'Equities', u'Bonds']",Professional,Long Term Investor,rpseawright
363,"['Technical', 'Support', 'vs', 'Fundamental', 'Support', 'Charts', 'amp', 'analysis', 'by', 'Martha', 'Stokes', 'CMT', '$SNDK', '$STUDY']",T,2014-10-28,16:15:51,Z,28513337,SNDK,[u'suggested'],29860,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
364,"['Who', 'thinks', 'we', 'chop', 'till', 'last', 'hour', 'I', 'think', 'so', '$SPY']",T,2014-10-28,16:15:18,Z,28513301,SPY,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
365,"['I', 'believe', 'it', 'will', 'be', 'a', 'negative', 'event', 'for', 'the', 'entire', 'market', 'when', 'all', 'those', '$FB', 'shares', 'hit', 'the', 'market']",T,2014-10-28,16:14:34,Z,28513258,FB,"[u'suggested', u'official']",19689,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
366,"['Inter', 'Market', 'Perspective', 'Charts', 'amp', 'analysis', 'by', '@FinGraphs', '$SPY', '$TLT']",T,2014-10-28,16:13:59,Z,28513223,SPY,[u'suggested'],29860,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
367,"['Remember', 'last', 'year', 'everybody', 'was', 'going', 'to', 'buy', 'a', '3D', 'Printer', 'for', 'Christmas', '$DDD', 'now', 'I', 'hear', 'every', '1', 'is', 'going', 'to', 'get', 'a', 'GoPro', '$GPRO', 'from', 'Santa']",T,2014-10-28,16:13:48,Z,28513213,DDD,[u'suggested'],17543,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
368,"['Its', 'not', 'clear', 'to', 'me', 'if', 'they', 'will', 'be', 'able', 'to', 'sell', 'this', 'week', 'or', 'next', '$FB']",T,2014-10-28,16:13:42,Z,28513206,FB,"[u'suggested', u'official']",19689,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
369,"['The', 'wild', 'card', 'this', 'week', 'is', 'the', 'WhatsApp', 'holders', 'of', '$FB', 'Sometime', 'after', 'earnings', '$15', 'billion', 'of', '$FB', 'will', 'be', 'available', 'for', 'sale']",T,2014-10-28,16:13:02,Z,28513167,FB,"[u'suggested', u'official']",19689,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
370,"['$NGG', 'moves', 'above', 'converging', '5-month', 'SR', '3-month', 'downtrend', 'amp', '50DMA', 'utilities', 'US', 'UK']",T,2014-10-28,16:13:02,Z,28513166,NGG,[u'suggested'],4688,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
371,"['800-pound', 'Gorilla', 'Glass', '$GLW', 'up', '3', 'on', 'earnings', 'And', 'now', 'a', 'moment', 'of', 'silence', 'for', '$GTAT', 'sapphire']",T,2014-10-28,16:12:24,Z,28513127,GTAT,"[u'suggested', u'official']",14655,23887,,[],Novice,Long Term Investor,lamonicabuzz
372,"['quot', '@lumberjax', '$CYBR', 'all', 'timers', 'quot']",T,2014-10-28,16:12:23,Z,28513126,CYBR,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
373,"['Yahoo', 'breakout', 'we', 'talked', 'about', 'yesterday', 'may', 'be', 'underway', 'Also', 'notice', 'it', 'in-line', 'with', '$baba', 'breakout', '$YHOO', 'chart']",T,2014-10-28,16:12:05,Z,28513110,YHOO,"[u'suggested', u'official']",1181,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
374,"['$cybr', 'all', 'timers']",T,2014-10-28,16:12:00,Z,28513101,CYBR,[u'suggested'],24111,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
375,"['Once', 'again', 'the', '$GPRO', 'bear', 'case', 'in', '2', 'links', 'simple']",T,2014-10-28,16:11:52,Z,28513091,GPRO,[u'suggested'],17538,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
376,"['EPS', 'graph', 'on', 'Facebook', 'via', '@Estimize', 'shows', 'an', 'expectation', 'of', '$45', 'now', '$FB']",T,2014-10-28,16:11:36,Z,28513077,FB,"[u'suggested', u'official']",29452,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
377,"['The', 'Qiwi', 'bounce', 'continues', 'up', '10', 'in', 'couple', 'days', '$QIWI', 'chart', '$rsx', '$spy', '$dia', '$qqq']",T,2014-10-28,16:11:06,Z,28513045,DIA,"[u'suggested', u'official']",1181,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
378,"['quot', '@KimbleCharting', 'Quiz-What', 'would', 'you', 'do', 'here', 'Answer', 'at', 'stocktoberfest', 'workshop', 'at', '230', 'today', '$SPY', '$STUDY', 'quot']",T,2014-10-28,16:10:32,Z,28513006,SPY,"[u'ir', u'suggested', u'official']",86610,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
379,"['From', 'the', 'Playbook', 'quotVisualization', 'is', 'a', 'powerful', 'tool', 'to', 'help', 'you', 'trade', 'bigger', 'quot', '$STUDY']",T,2014-10-28,16:09:46,Z,28512956,STUDY,"[u'suggested', u'official']",20952,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
